Time (sec),Cell0 (V),Cell1 (V),Cell2 (V)
10050.081871032715,3.8160,3.8235,3.8205
10068.095483064651,3.8160,3.8235,3.8205
10086.11060500145,3.8160,3.8235,3.8205
10104.120172977448,3.8145,3.8220,3.8190
10122.135207891464,3.8145,3.8220,3.8190
10140.1506690979,3.8145,3.8220,3.8190
10158.16425895691,3.8145,3.8220,3.8190
10176.180835008621,3.8145,3.8220,3.8190
10194.19476890564,3.8145,3.8220,3.8190
10212.208395004272,3.8145,3.8220,3.8175
10230.220684051514,3.8130,3.8205,3.8175
10248.234607934952,3.8130,3.8205,3.8175
10266.245692014694,3.8130,3.8205,3.8175
10284.264678955078,3.8130,3.8205,3.8160
10302.279670000076,3.8115,3.8190,3.8160
10320.293773889542,3.8115,3.8190,3.8160
10338.301353931427,3.8130,3.8190,3.8160
10356.319797992706,3.8115,3.8205,3.8160
10374.332822084427,3.8115,3.8190,3.8160
10392.34633398056,3.8100,3.8190,3.8160
10410.361187934875,3.8100,3.8190,3.8145
10428.378551006317,3.8100,3.8190,3.8160
10446.388245105743,3.8100,3.8190,3.8145
10464.399863004684,3.8100,3.8175,3.8145
10482.41854095459,3.8100,3.8190,3.8145
10500.433751106262,3.8100,3.8175,3.8145
10518.444255113602,3.8085,3.8175,3.8130
10536.462734937668,3.8100,3.8175,3.8130
10554.473781108856,3.8100,3.8175,3.8130
10572.487924098969,3.8085,3.8160,3.8130
10590.50002002716,3.8085,3.8175,3.8130
10608.516027927399,3.8085,3.8160,3.8130
10626.53140091896,3.8085,3.8160,3.8130
10644.546761989594,3.8085,3.8160,3.8115
10662.557476043701,3.8085,3.8160,3.8115
10680.567764997482,3.8070,3.8145,3.8115
10698.584212064743,3.8070,3.8145,3.8115
10716.597742080688,3.8070,3.8145,3.8115
10734.616921901703,3.8070,3.8145,3.8115
10752.631813049316,3.8070,3.8130,3.8100
10770.64605307579,3.8070,3.8160,3.8100
10788.656878948212,3.8070,3.8145,3.8100
10806.671732902527,3.8070,3.8130,3.8100
10824.686607122421,3.8055,3.8145,3.8100
10842.696819067001,3.8070,3.8145,3.8100
10860.711370944977,3.8055,3.8130,3.8100
10878.729640960693,3.8055,3.8130,3.8085
10896.740813970566,3.8055,3.8130,3.8100
10914.752038955688,3.8055,3.8130,3.8100
10932.765825986862,3.8055,3.8130,3.8085
10950.785825967789,3.8055,3.8130,3.8085
10968.799957036972,3.8040,3.8115,3.8085
10986.809978961945,3.8040,3.8130,3.8070
11004.825334072113,3.8040,3.8115,3.8085
11022.836072921753,3.8040,3.8115,3.8070
11040.852035999298,3.8040,3.8115,3.8070
11058.868797063828,3.8040,3.8115,3.8070
11076.884855985641,3.8040,3.8100,3.8070
11094.89601802826,3.8025,3.8100,3.8070
11112.908201932907,3.8025,3.8100,3.8070
11130.925121068954,3.8025,3.8100,3.8070
11148.939853906631,3.8025,3.8085,3.8070
11166.953664064407,3.8025,3.8085,3.8055
11184.968074083328,3.8010,3.8085,3.8055
11202.983896017075,3.8025,3.8100,3.8040
11220.993817090988,3.8010,3.8085,3.8055
11239.008973121643,3.8010,3.8100,3.8040
11257.023297071457,3.8010,3.8085,3.8040
11275.03409910202,3.8010,3.8085,3.8040
11293.048521995544,3.8010,3.8070,3.8040
11311.06799697876,3.8010,3.8085,3.8040
11329.081562042236,3.8010,3.8070,3.8025
11347.089199066162,3.8010,3.8070,3.8040
11365.104007005692,3.8010,3.8070,3.8025
11383.120179891586,3.7995,3.8070,3.8025
11401.138046979904,3.8010,3.8070,3.8040
11419.148216962814,3.7995,3.8055,3.8025
11437.164448976517,3.7995,3.8055,3.8025
11455.177884101868,3.7995,3.8070,3.8010
11473.19175195694,3.7995,3.8070,3.8025
11491.204014062881,3.7995,3.8055,3.8010
11509.219875097275,3.7995,3.8070,3.8010
11527.23445391655,3.7980,3.8055,3.8010
11545.250639915466,3.7980,3.8055,3.8010
11563.260788917542,3.7980,3.8055,3.8010
11581.276978969574,3.7980,3.8055,3.8010
11599.289637088776,3.7980,3.8055,3.8010
11617.304589986801,3.7980,3.8055,3.8010
11635.320878982544,3.7980,3.8040,3.8010
11653.334904909134,3.7980,3.8040,3.7995
11671.346137046814,3.7965,3.8040,3.7995
11689.361095905304,3.7965,3.8040,3.7995
11707.37598991394,3.7965,3.8040,3.7995
11725.390886068344,3.7965,3.8025,3.7995
11743.403971910477,3.7965,3.8040,3.7980
11761.418709039688,3.7965,3.8040,3.7995
11779.43079996109,3.7950,3.8040,3.7980
11797.44542002678,3.7965,3.8025,3.7980
11815.455102920532,3.7950,3.8025,3.7965
11833.472018957138,3.7950,3.8025,3.7980
11851.489376068115,3.7965,3.8010,3.7980
11869.500618934631,3.7950,3.8025,3.7980
11887.515007019043,3.7950,3.8010,3.7965
11905.528023958206,3.7950,3.8025,3.7965
11923.545048952103,3.7935,3.8010,3.7965
11941.558943986893,3.7950,3.8025,3.7965
11959.573575019836,3.7935,3.8010,3.7965
11977.588260889053,3.7950,3.7995,3.7965
11995.596046924591,3.7935,3.8010,3.7950
12013.61199593544,3.7950,3.8010,3.7965
12031.62823009491,3.7935,3.7995,3.7950
12049.643960952759,3.7935,3.7995,3.7950
12067.658116102219,3.7935,3.7995,3.7950
12085.673029899597,3.7935,3.8010,3.7935
12103.683890104294,3.7935,3.7995,3.7935
12121.69622707367,3.7935,3.7995,3.7935
12139.712009906769,3.7920,3.7995,3.7950
12157.728136062622,3.7920,3.7995,3.7935
12175.74289393425,3.7920,3.7980,3.7950
12193.752593040466,3.7920,3.7980,3.7935
12211.767879009247,3.7920,3.7980,3.7935
12229.78308391571,3.7920,3.7995,3.7935
12247.797110080719,3.7920,3.7980,3.7935
12265.80864405632,3.7920,3.7980,3.7935
12283.827094078064,3.7905,3.7980,3.7935
12301.837884902954,3.7920,3.7980,3.7935
12319.852267026901,3.7920,3.7980,3.7920
12337.86712193489,3.7905,3.7965,3.7920
12355.882193088531,3.7905,3.7965,3.7920
12373.897294998169,3.7905,3.7965,3.7905
12391.911164999008,3.7890,3.7980,3.7920
12409.923773050308,3.7905,3.7965,3.7920
12427.937128067017,3.7890,3.7965,3.7905
12445.951137065887,3.7890,3.7965,3.7905
12463.96612906456,3.7890,3.7965,3.7905
12481.981125116348,3.7890,3.7965,3.7905
12499.995328903198,3.7890,3.7965,3.7905
12518.009995937347,3.7890,3.7950,3.7905
12536.02111697197,3.7890,3.7965,3.7905
12554.036211013794,3.7890,3.7950,3.7890
12572.049969911575,3.7890,3.7965,3.7905
12590.065402030945,3.7875,3.7950,3.7890
12608.080089092255,3.7875,3.7950,3.7890
12626.095133066177,3.7875,3.7950,3.7875
12644.104645967484,3.7875,3.7950,3.7890
12662.120065927505,3.7875,3.7950,3.7890
12680.13516998291,3.7875,3.7935,3.7875
12698.14835190773,3.7875,3.7935,3.7875
12716.164248943329,3.7875,3.7935,3.7875
12734.179147958755,3.7875,3.7935,3.7875
12752.192878007889,3.7875,3.7935,3.7890
12770.20429611206,3.7860,3.7920,3.7875
12788.21913599968,3.7860,3.7935,3.7875
12806.234297037125,3.7860,3.7935,3.7860
12824.249004125595,3.7860,3.7920,3.7860
12842.263324022293,3.7860,3.7935,3.7860
12860.277255058289,3.7845,3.7920,3.7860
12878.289127111435,3.7860,3.7920,3.7860
12896.299977064133,3.7845,3.7920,3.7860
12914.31801700592,3.7845,3.7920,3.7860
12932.329231023788,3.7860,3.7905,3.7860
12950.348016023636,3.7845,3.7905,3.7860
12968.36202096939,3.7845,3.7920,3.7845
12986.37325501442,3.7845,3.7920,3.7845
13004.388518095016,3.7845,3.7905,3.7845
13022.402058124542,3.7830,3.7905,3.7845
13040.417265892029,3.7845,3.7905,3.7845
13058.427421092987,3.7845,3.7905,3.7845
13076.446029901505,3.7845,3.7905,3.7845
13094.457302093506,3.7845,3.7890,3.7845
13112.472250938416,3.7830,3.7890,3.7845
13130.48431110382,3.7830,3.7905,3.7845
13148.501060962677,3.7830,3.7905,3.7830
13166.516241073608,3.7830,3.7890,3.7830
13184.530383110046,3.7815,3.7905,3.7830
13202.54211807251,3.7830,3.7890,3.7830
13220.55577802658,3.7830,3.7890,3.7815
13238.5679769516,3.7830,3.7875,3.7815
13256.584012031555,3.7815,3.7890,3.7815
13274.597847938538,3.7815,3.7890,3.7830
13292.612015008926,3.7815,3.7890,3.7815
13310.626373052597,3.7815,3.7890,3.7815
13328.638359069824,3.7815,3.7875,3.7815
13346.652014017105,3.7815,3.7875,3.7815
13364.67013502121,3.7815,3.7875,3.7815
13382.685630083084,3.7800,3.7875,3.7815
13400.695234060287,3.7800,3.7860,3.7800
13418.708008050919,3.7815,3.7860,3.7800
13436.7254550457,3.7800,3.7860,3.7800
13454.735980987549,3.7800,3.7875,3.7800
13472.754137992859,3.7800,3.7860,3.7800
13490.768409013748,3.7800,3.7860,3.7800
13508.779069900513,3.7785,3.7860,3.7785
13526.79525899887,3.7785,3.7860,3.7785
13544.809449911118,3.7785,3.7860,3.7800
13562.82221698761,3.7785,3.7860,3.7785
13580.839363098145,3.7785,3.7860,3.7785
13598.853302001953,3.7785,3.7860,3.7770
13616.86365199089,3.7785,3.7845,3.7785
13634.879445075989,3.7785,3.7845,3.7770
13652.89228606224,3.7785,3.7845,3.7785
13670.90809392929,3.7770,3.7845,3.7785
13688.920026063919,3.7770,3.7845,3.7785
13706.934344053268,3.7770,3.7845,3.7770
13724.948416948318,3.7770,3.7830,3.7785
13742.962299108505,3.7770,3.7830,3.7770
13760.978188037872,3.7770,3.7845,3.7770
13778.988806962967,3.7770,3.7830,3.7770
13797.006338119507,3.7770,3.7830,3.7770
13815.018258094788,3.7770,3.7830,3.7755
13833.028724908829,3.7770,3.7830,3.7755
13851.04847407341,3.7770,3.7830,3.7755
13869.062258958817,3.7770,3.7830,3.7755
13887.077358961105,3.7755,3.7815,3.7755
13905.091131925583,3.7755,3.7815,3.7755
13923.102441072464,3.7755,3.7830,3.7755
13941.117455005646,3.7755,3.7815,3.7755
13959.13199710846,3.7740,3.7815,3.7755
13977.143565893173,3.7740,3.7815,3.7740
13995.161432981491,3.7740,3.7815,3.7755
14013.175370931625,3.7740,3.7815,3.7740
14031.183523893356,3.7740,3.7815,3.7740
14049.201342105865,3.7740,3.7815,3.7740
14067.215064048767,3.7740,3.7800,3.7725
14085.230536937714,3.7725,3.7800,3.7740
14103.24647808075,3.7725,3.7800,3.7725
14121.256490945816,3.7725,3.7785,3.7725
14139.270581007004,3.7725,3.7785,3.7725
14157.286477088928,3.7725,3.7800,3.7725
14175.300671100616,3.7725,3.7800,3.7725
14193.315606117249,3.7725,3.7800,3.7725
14211.328665018082,3.7725,3.7785,3.7710
14229.34129691124,3.7725,3.7785,3.7710
14247.353641033173,3.7710,3.7770,3.7710
14265.370593070984,3.7710,3.7785,3.7710
14283.385513067245,3.7710,3.7785,3.7725
14301.395992994308,3.7710,3.7785,3.7710
14319.40982890129,3.7710,3.7785,3.7710
14337.42229104042,3.7695,3.7770,3.7710
14355.440598011017,3.7695,3.7770,3.7710
14373.45012998581,3.7695,3.7770,3.7695
14391.468065023422,3.7695,3.7770,3.7695
14409.480166912079,3.7695,3.7770,3.7695
14427.494694948196,3.7695,3.7755,3.7695
14445.509537935257,3.7680,3.7770,3.7695
14463.525022983551,3.7680,3.7755,3.7680
14481.539472103119,3.7680,3.7755,3.7695
14499.553451061249,3.7680,3.7755,3.7695
14517.564076900482,3.7680,3.7755,3.7680
14535.579530000687,3.7680,3.7740,3.7680
14553.593696117401,3.7665,3.7740,3.7680
14571.608473062515,3.7665,3.7740,3.7665
14589.620469093323,3.7665,3.7740,3.7665
14607.63722896576,3.7665,3.7725,3.7665
14625.650789022446,3.7665,3.7725,3.7665
14643.663661956787,3.7665,3.7740,3.7665
14661.675240039825,3.7650,3.7725,3.7665
14679.692023992538,3.7635,3.7725,3.7665
14697.707578897476,3.7650,3.7725,3.7665
14715.72254896164,3.7635,3.7725,3.7650
14733.730271100998,3.7650,3.7725,3.7665
14751.747540950775,3.7635,3.7710,3.7650
14769.762716054916,3.7635,3.7710,3.7650
14787.77756690979,3.7635,3.7710,3.7650
14805.792689085007,3.7620,3.7695,3.7650
14823.805327892303,3.7620,3.7710,3.7650
14841.817577123642,3.7620,3.7710,3.7650
14859.83203291893,3.7620,3.7710,3.7635
14877.84507894516,3.7620,3.7695,3.7635
14895.860012054443,3.7620,3.7695,3.7635
14913.876579999924,3.7620,3.7680,3.7620
14931.886626005173,3.7605,3.7695,3.7620
14949.900007009506,3.7605,3.7695,3.7620
14967.916592121124,3.7605,3.7680,3.7620
14985.928009986877,3.7590,3.7680,3.7620
15003.945697069168,3.7605,3.7680,3.7620
15021.959352970123,3.7605,3.7665,3.7620
15039.971560001373,3.7590,3.7665,3.7605
15057.986536979675,3.7590,3.7665,3.7620
15076.00060391426,3.7590,3.7665,3.7605
15094.015480041504,3.7575,3.7650,3.7605
15112.027981042862,3.7575,3.7665,3.7590
15130.043991088867,3.7575,3.7650,3.7590
15148.050893068314,3.7575,3.7650,3.7590
15166.07054400444,3.7575,3.7650,3.7605
15184.08568406105,3.7560,3.7650,3.7590
15202.097552061081,3.7575,3.7635,3.7590
15220.113598108292,3.7575,3.7650,3.7590
15238.121385097504,3.7560,3.7650,3.7590
15256.139653921127,3.7560,3.7635,3.7575
15274.152687072754,3.7560,3.7635,3.7575
15292.169661045074,3.7545,3.7620,3.7575
15310.184664964676,3.7545,3.7620,3.7575
15328.197333097458,3.7545,3.7620,3.7575
15346.207995891571,3.7545,3.7620,3.7560
15364.22468996048,3.7530,3.7620,3.7560
15382.23724102974,3.7530,3.7605,3.7560
15400.250663042068,3.7530,3.7620,3.7575
15418.268965959549,3.7530,3.7605,3.7575
15436.279658079147,3.7530,3.7605,3.7545
15454.29383111,3.7530,3.7605,3.7560
15472.308666944504,3.7515,3.7590,3.7560
15490.323729038239,3.7530,3.7590,3.7545
15508.338835954666,3.7515,3.7605,3.7545
15526.349144935608,3.7515,3.7605,3.7545
15544.363637924194,3.7515,3.7590,3.7545
15562.3739631176,3.7515,3.7590,3.7545
15580.390075922012,3.7515,3.7590,3.7545
15598.405277013779,3.7515,3.7575,3.7530
15616.42099404335,3.7500,3.7575,3.7530
15634.432769060135,3.7500,3.7575,3.7530
15652.44772195816,3.7500,3.7575,3.7530
15670.462666034698,3.7500,3.7575,3.7530
15688.477852106094,3.7500,3.7575,3.7530
15706.491754055023,3.7485,3.7575,3.7515
15724.505793094635,3.7485,3.7560,3.7515
15742.517699956894,3.7485,3.7560,3.7500
15760.53257393837,3.7485,3.7560,3.7515
15778.547065019608,3.7470,3.7545,3.7515
15796.561288118362,3.7470,3.7560,3.7500
15814.576217889786,3.7470,3.7545,3.7515
15832.586806058884,3.7470,3.7545,3.7500
15850.601797103882,3.7470,3.7545,3.7500
15868.616761922836,3.7470,3.7545,3.7500
15886.630065917969,3.7455,3.7545,3.7500
15904.645612001419,3.7470,3.7545,3.7485
15922.659464120865,3.7455,3.7545,3.7485
15940.671799898148,3.7455,3.7530,3.7485
15958.684005022049,3.7455,3.7530,3.7470
15976.70083808899,3.7455,3.7530,3.7485
15994.715984106064,3.7455,3.7530,3.7470
16012.73061299324,3.7455,3.7530,3.7470
16030.739959001541,3.7440,3.7515,3.7470
16048.755721092224,3.7455,3.7515,3.7470
16066.770946979523,3.7440,3.7515,3.7455
16084.784765005112,3.7440,3.7515,3.7470
16102.79983496666,3.7440,3.7500,3.7470
16120.812153100967,3.7440,3.7515,3.7455
16138.825839996338,3.7440,3.7500,3.7455
16156.836007118225,3.7425,3.7515,3.7455
16174.854976892471,3.7425,3.7500,3.7455
16192.869879961014,3.7425,3.7485,3.7440
16210.884609937668,3.7425,3.7500,3.7440
16228.8966588974,3.7410,3.7485,3.7440
16246.909749031067,3.7425,3.7485,3.7440
16264.92487692833,3.7410,3.7485,3.7440
16282.936007976532,3.7410,3.7485,3.7440
16300.954018115997,3.7410,3.7485,3.7425
16318.96822810173,3.7410,3.7485,3.7440
16336.978629112244,3.7410,3.7470,3.7425
16354.994054079056,3.7410,3.7470,3.7425
16373.00598692894,3.7410,3.7470,3.7425
16391.020004034042,3.7395,3.7455,3.7410
16409.034425020218,3.7395,3.7455,3.7410
16427.052014112473,3.7395,3.7470,3.7410
16445.063533067703,3.7395,3.7455,3.7410
16463.077409029007,3.7395,3.7455,3.7395
16481.090770959854,3.7380,3.7455,3.7395
16499.104022026062,3.7380,3.7455,3.7395
16517.123035907745,3.7380,3.7440,3.7395
16535.136524915695,3.7395,3.7455,3.7410
16553.143649101257,3.7380,3.7455,3.7395
16571.158548116684,3.7380,3.7455,3.7395
16589.17777299881,3.7380,3.7440,3.7380
16607.191772937775,3.7380,3.7440,3.7395
16625.206854104996,3.7380,3.7440,3.7365
16643.220367908478,3.7365,3.7440,3.7380
16661.227637052536,3.7365,3.7440,3.7365
16679.246939897537,3.7365,3.7440,3.7380
16697.26178097725,3.7365,3.7440,3.7380
16715.274516105652,3.7365,3.7440,3.7365
16733.29088306427,3.7350,3.7425,3.7365
16751.301762104034,3.7365,3.7440,3.7365
16769.317050933838,3.7365,3.7425,3.7365
16787.327965974808,3.7365,3.7425,3.7365
16805.345988035202,3.7365,3.7425,3.7350
16823.35976791382,3.7350,3.7425,3.7350
16841.37285399437,3.7365,3.7425,3.7350
16859.384027957916,3.7350,3.7425,3.7350
16877.40114593506,3.7350,3.7410,3.7350
16895.416106939316,3.7350,3.7410,3.7335
16913.431086063385,3.7350,3.7410,3.7350
16931.443207025528,3.7335,3.7395,3.7350
16949.458676099777,3.7335,3.7395,3.7350
16967.46963906288,3.7350,3.7395,3.7335
16985.485425949097,3.7350,3.7410,3.7335
17003.499841928482,3.7335,3.7395,3.7335
17021.514981985092,3.7335,3.7395,3.7335
17039.528491020203,3.7335,3.7395,3.7335
17057.539827108383,3.7335,3.7395,3.7320
17075.555015087128,3.7335,3.7395,3.7320
17093.570015907288,3.7335,3.7395,3.7320
17111.58396410942,3.7335,3.7395,3.7320
17129.596149921417,3.7335,3.7380,3.7320
17147.61275601387,3.7335,3.7380,3.7320
17165.625081062317,3.7320,3.7395,3.7320
17183.63897395134,3.7320,3.7380,3.7320
17201.653984069824,3.7320,3.7380,3.7320
17219.668008089066,3.7320,3.7380,3.7320
17237.68301796913,3.7320,3.7365,3.7305
17255.6941549778,3.7305,3.7380,3.7305
17273.709090948105,3.7305,3.7380,3.7305
17291.72037911415,3.7305,3.7365,3.7305
17309.738069057465,3.7305,3.7380,3.7305
17327.75306391716,3.7305,3.7380,3.7290
17345.764262914658,3.7305,3.7380,3.7290
17363.77601790428,3.7305,3.7365,3.7305
17381.79306912422,3.7305,3.7365,3.7305
17399.808120012283,3.7305,3.7365,3.7305
17417.823210000992,3.7305,3.7365,3.7290
17435.836896896362,3.7290,3.7365,3.7305
17453.84808897972,3.7290,3.7350,3.7275
17471.86316204071,3.7290,3.7350,3.7290
17489.877096891403,3.7290,3.7365,3.7290
17507.88799905777,3.7290,3.7350,3.7290
17525.907222032547,3.7275,3.7350,3.7290
17543.920840978622,3.7290,3.7350,3.7275
17561.932255983353,3.7275,3.7350,3.7275
17579.947020053864,3.7275,3.7350,3.7275
17597.96212410927,3.7290,3.7350,3.7275
17615.97715997696,3.7275,3.7350,3.7275
17633.991296052933,3.7275,3.7335,3.7275
17652.00211906433,3.7260,3.7335,3.7275
17670.017164945602,3.7275,3.7335,3.7260
17688.031102895737,3.7275,3.7320,3.7260
17706.046118974686,3.7260,3.7335,3.7260
17724.060182094574,3.7260,3.7320,3.7260
17742.07509493828,3.7260,3.7320,3.7260
17760.086308002472,3.7260,3.7320,3.7245
17778.101375102997,3.7245,3.7320,3.7260
17796.116104125977,3.7260,3.7320,3.7260
17814.13021492958,3.7260,3.7320,3.7260
17832.145343065262,3.7245,3.7320,3.7245
17850.15917110443,3.7245,3.7305,3.7245
17868.170335054398,3.7245,3.7320,3.7245
17886.18341112137,3.7245,3.7305,3.7245
17904.200187921524,3.7230,3.7320,3.7230
17922.212026119232,3.7245,3.7320,3.7230
17940.22856593132,3.7230,3.7305,3.7245
17958.237745046616,3.7230,3.7305,3.7230
17976.25520300865,3.7230,3.7305,3.7230
17994.27021098137,3.7230,3.7305,3.7215
18012.284008026123,3.7230,3.7290,3.7230
18030.2964990139,3.7215,3.7290,3.7215
18048.312910079956,3.7215,3.7290,3.7230
18066.324233055115,3.7215,3.7275,3.7215
18084.33935189247,3.7200,3.7290,3.7215
18102.35434794426,3.7215,3.7275,3.7215
18120.369000911713,3.7215,3.7275,3.7215
18138.381846904755,3.7200,3.7290,3.7200
18156.391983032227,3.7200,3.7275,3.7215
18174.409359931946,3.7200,3.7275,3.7200
18192.42060995102,3.7200,3.7275,3.7200
18210.438163995743,3.7200,3.7275,3.7200
18228.453305006027,3.7200,3.7275,3.7200
18246.467173099518,3.7200,3.7260,3.7200
18264.473762989044,3.7185,3.7260,3.7200
18282.493232011795,3.7185,3.7260,3.7185
18300.507229089737,3.7185,3.7260,3.7185
18318.523318052292,3.7170,3.7245,3.7200
18336.53723192215,3.7170,3.7245,3.7200
18354.5509929657,3.7170,3.7245,3.7185
18372.560028076172,3.7170,3.7245,3.7170
18390.576069116592,3.7170,3.7245,3.7185
18408.592392921448,3.7170,3.7245,3.7185
18426.602296113968,3.7170,3.7230,3.7170
18444.620135068893,3.7155,3.7245,3.7170
18462.632399082184,3.7170,3.7245,3.7170
18480.64738202095,3.7155,3.7230,3.7155
18498.662133932114,3.7155,3.7215,3.7170
18516.676319122314,3.7155,3.7230,3.7155
18534.691363096237,3.7140,3.7215,3.7155
18552.70561695099,3.7155,3.7215,3.7155
18570.717358112335,3.7140,3.7215,3.7140
18588.731470108032,3.7140,3.7215,3.7155
18606.74631690979,3.7140,3.7215,3.7140
18624.759359121323,3.7140,3.7215,3.7140
18642.773901939392,3.7140,3.7215,3.7155
18660.79012298584,3.7140,3.7215,3.7140
18678.80133509636,3.7140,3.7200,3.7125
18696.816020011902,3.7125,3.7200,3.7140
18714.83028793335,3.7125,3.7215,3.7125
18732.842724084854,3.7125,3.7200,3.7125
18750.858864068985,3.7125,3.7185,3.7125
18768.872034072876,3.7110,3.7200,3.7125
18786.885436058044,3.7110,3.7185,3.7110
18804.900157928467,3.7110,3.7185,3.7125
18822.91531610489,3.7110,3.7185,3.7125
18840.925738096237,3.7095,3.7170,3.7110
18858.94288802147,3.7095,3.7170,3.7110
18876.95532298088,3.7095,3.7170,3.7095
18894.96800994873,3.7095,3.7170,3.7110
18912.984337091446,3.7095,3.7170,3.7095
18930.999221086502,3.7095,3.7170,3.7095
18949.014300107956,3.7095,3.7155,3.7095
18967.02851009369,3.7095,3.7170,3.7095
18985.03933405876,3.7095,3.7155,3.7095
19003.0543820858,3.7080,3.7155,3.7080
19021.069709062576,3.7095,3.7155,3.7095
19039.081963062286,3.7080,3.7155,3.7080
19057.098433971405,3.7080,3.7140,3.7065
19075.112009048462,3.7080,3.7155,3.7080
19093.11865210533,3.7080,3.7155,3.7080
19111.138637065887,3.7080,3.7140,3.7065
19129.153412103653,3.7065,3.7140,3.7065
19147.168484926224,3.7065,3.7140,3.7065
19165.18132209778,3.7065,3.7140,3.7065
19183.19346189499,3.7065,3.7140,3.7065
19201.20802307129,3.7050,3.7125,3.7050
19219.222414970398,3.7050,3.7140,3.7050
19237.237467050552,3.7050,3.7125,3.7050
19255.252728939056,3.7050,3.7125,3.7050
19273.266140937805,3.7050,3.7125,3.7050
19291.277408123016,3.7050,3.7125,3.7035
19309.292454957962,3.7050,3.7110,3.7050
19327.307593107224,3.7035,3.7110,3.7035
19345.319986104965,3.7035,3.7110,3.7035
19363.33597302437,3.7035,3.7095,3.7035
19381.344641923904,3.7035,3.7110,3.7035
19399.360013961792,3.7035,3.7110,3.7035
19417.376616954803,3.7035,3.7110,3.7035
19435.39129304886,3.7035,3.7110,3.7020
19453.405004024506,3.7020,3.7095,3.7020
19471.420262098312,3.7020,3.7095,3.7020
19489.429879903793,3.7020,3.7095,3.7020
19507.44400691986,3.7005,3.7095,3.7005
19525.461479902267,3.7020,3.7095,3.7020
19543.473624944687,3.7020,3.7080,3.7005
19561.49048089981,3.7005,3.7080,3.7005
19579.50033402443,3.6990,3.7080,3.7005
19597.516006946564,3.6990,3.7080,3.7005
19615.53034210205,3.7005,3.7080,3.7005
19633.545568943024,3.6990,3.7080,3.6990
19651.55719089508,3.6990,3.7065,3.6990
19669.572115898132,3.6990,3.7065,3.7005
19687.585653066635,3.6975,3.7065,3.6990
19705.600524902344,3.6990,3.7065,3.6975
19723.611998081207,3.6975,3.7065,3.6990
19741.629374027252,3.6960,3.7065,3.6975
19759.644819021225,3.6960,3.7065,3.6975
19777.65710091591,3.6960,3.7050,3.6975
19795.666054964066,3.6960,3.7050,3.6960
19813.679594039917,3.6960,3.7035,3.6975
19831.699548006058,3.6945,3.7050,3.6960
19849.712090969086,3.6945,3.7035,3.6975
19867.728467941284,3.6945,3.7035,3.6960
19885.736745119095,3.6930,3.7035,3.6960
19903.753047943115,3.6945,3.7020,3.6945
19921.768388986588,3.6930,3.7020,3.6960
19939.78371500969,3.6930,3.7020,3.6945
